s.no,code,Station,Latitude,Longitude
2272,NDJ,nandganj,25.54457,83.396867
2273,DYU,diyuri,28.603253,79.87601
2274,JAT,jammu tawi,32.706975,74.880117
2275,KNDI,kandrori,32.184403,75.668807
2276,DYP,daryapur,26.182799,81.248588
2277,BMK,birang khera,29.91256971,74.63586429
2278,DHRR,dhirera,28.363519,73.616355
2279,CBN,chit baragaon,25.744109,84.00154
2280,CPR,chhapra,25.78832,84.725004
2281,DRI,dumri juara,25.748425,84.869395
2282,SEE,sonpur jn,25.696849,85.166851
2283,FRDH,faridaha halt,25.557959,83.126022
2284,KLL,kalol jn,23.244576,72.50363
2285,DNW,dangarwa,23.401485,72.441253
2286,CHP,chhapi,24.034518,72.400221
2287,SOH,sirohi road,24.791042,73.039834
2288,TN,tuticorin,8.806109,78.155359
2289,GBA,garhbeta,22.844562,87.320972
2290,ELM,elimala,12.0686868,75.2308476
2291,GARA,garha,26.426289,85.520966
2292,GJN,gajner,27.9358522,73.0615538
2293,GIA,garia,22.465959,88.404673
2294,ERL,eraniel,8.212549,77.308161
2295,VRI,vridhachalam jn,11.534965,79.316073
2296,MPLY,meppuliyur,11.676385,79.306638
2297,PRKL,parikkal,11.778527,79.370923
2298,KGZ,karunguzhi,12.531919,79.91149
2299,PNDP,pandillapalli,17.171933,80.170234
2300,GLV,gulvanchi,17.172707,75.05678
2301,GHH,garhi harsaru,28.43755,76.929697
2302,GOP,gop jam,22.05396965,69.90809078
2303,GDZ,gundardehi,20.948836,81.302351
2304,GDB,giddarbaha,30.201319,74.663342
2305,GJW,gajuwala,29.585509,75.871735
2306,GMIA,gumia,23.802651,85.828922
2307,GDHA,godha,28.005897,78.141225
2308,GHUM,ghoom,27.008643,88.254223
2309,LRJ,laksar jn,29.754038,78.019628
2310,GSDH,garsanda halt,25.142617,86.011307
2311,GELA,ghadela halt,21.714044,78.888017
2312,GHQ,garhwa,24.1751953,83.8132154
2313,GDV,gudivada jn,16.429888,80.987594
2314,GNDI,gondwali,24.217438,82.519981
2315,KEI,kashi,25.326564,83.031939
2316,BBRM,baba bhagwan ram halt,25.31588767,83.03840618
2317,VYN,vyasnagar,25.29701,83.071351
2318,GNK,garhnokha,25.09724423,84.12283778
2319,BHBV,block hut b,25.274869,83.102203
2320,BSB,varanasi jn,25.327281,82.986468
2321,DKI,dharmkundi,22.51203837,77.55101444
2322,NGL,nangal,29.832554,77.62227
2323,MOZ,muzaffarnagar,29.468689,77.707807
2324,DRLA,daurala,29.114015,77.70616
2325,MDNR,modinagar,28.827907,77.571716
2326,BRI,bhiringi,22.227752,76.941024
2327,GEDE,gede,23.491197,88.786737
2328,THK,thakruli,19.225768,73.097678
2329,GHE,ghevra,28.691982,76.998536
2330,GHA,golehwala,30.789872,74.704406
2331,GAW,gainjahwa,27.45465576,82.24506479
2332,GNZ,gahndran halt,31.117935,75.424279
2333,GH,ghughuli,27.05395161,83.71377455
2334,SJGH,sarai jagdish,25.30009,82.365134
2335,KARD,kaman road,19.33655,72.919123
2336,AML,amalsad,20.811373,72.956092
2337,GTQ,gumtali halt,31.065852,75.636453
2338,GLD,ghelda,23.36169342,72.20310173
2339,LRJC,laksar north cabin,29.767009,78.00176
2340,GCT,ghazipur city,25.583144,83.568045
2341,GIS,garhi sandra,26.668256,77.76513
2342,GUV,guruvayur,10.596896,76.045457
2343,EOCM,eocm,25.315812,83.196038
2344,KCA,kuchman,25.318878,83.21503
2345,SLD,sakaldiha,25.331472,83.289193
2346,TLAM,tulsi ashram,25.34227434,83.35123572
2347,DHA,dheena,25.354392,83.423069
2348,DTVL,dativli,19.187012,73.059049
2349,KLMG,kalamboli goods,19.035116,73.114949
2350,BHCL,bahora chandil,25.364918,83.489726
2351,ZNA,zamania,25.373856,83.54365
2352,DRV,darauli,25.393753,83.601802
2353,USK,usia khas,25.434324,83.706967
2354,PEN,pen,18.73560446,73.08679785
2355,GKA,gokhula,27.069813,84.539763
2356,CMC,chemancheri,11.405279,75.720039
2357,ETR,elattur,11.346337,75.741119
2358,GPBN,gandhi park halt,18.652066,77.893393
2359,CLT,kozhikode,11.246234,75.780407
2360,FK,ferok,11.1749722,75.8302845
2361,PGI,parpanangadi,11.04591,75.861006
2362,BPZA,bharathapuzha h,10.758914,76.290829
2363,VTK,vallathol nagar,10.731563,76.280933
2364,BWH,bhadaura,25.4504253,83.738354
2365,GIO,goriyan,27.547928,75.26559
2366,GLA,garla,17.487076,80.139236
2367,GOD,gidarpindi,31.152633,75.124514
2368,GVH,govind garh,27.499556,76.988058
2369,GRB,garhdhrubeswar,23.509341,86.617006
2370,GNW,gangiwara,22.097988,78.846139
2371,GRI,guriya,25.998261,73.955291
2372,HBE,habibpur,23.211967,88.538423
2373,GWV,gowdavalli,17.609541,78.468191
2374,GLGT,golaghat,26.508626,93.9611898
2375,MDRR,madhavnagar roa,23.78661021,80.39482433
2376,GMD,guramkhedi,22.68220648,78.07782073
2377,HGA,hogla,22.255044,88.452384
2378,BGTA,bagra tawa,22.6307113,77.9937073
2379,AIA,ajaraka,27.959391,76.564209
2380,GNJ,gunji,15.54311556,74.47936742
2381,GPB,ghatprabha,16.2407189,74.75982295
2382,GTRA,gotra halt,28.807889,77.30096
2383,GLTA,gahlota,26.67237152,74.96755654
2384,GNA,goneana,30.318715,74.90948
2385,GJS,gajsinghpur,29.658053,73.436739
2386,GJUT,gangsar jaitu,30.445082,74.879511
2387,GUS,ghumasan,23.378699,72.449853
2388,GSD,ghosunda,24.871222,74.534527
2389,HBP,harpar bochaha,25.60343734,85.75716073
2390,GLE,gajulaguden,17.609727,80.657904
2391,GOPG,gopalganj,26.454202,84.435547
2392,GOK,gokarna road,14.582791,74.367197
2393,CS,kannur south,11.866899,75.400253
2394,GNL,gongle,21.222011,80.147349
2395,ETK,etakkot,11.806195,75.443797
2396,GQN,garhani,25.41189315,84.56961566
2397,GNC,gandhinagar capital,23.233379,72.629162
2398,GUA,gua,22.218519,85.381896
2399,HKH,haranya kheri,22.583661,75.776745
2400,GVL,gudlavalleru,16.348371,81.046037
2401,GWYR,greenways road,13.0202759,80.25171539
2402,GSP,gurdaspur,32.044111,75.420769
2403,HKD,hailakandi,24.680276,92.56789
2404,GNPR,gunupur,19.0690589,83.8099599
2405,GULR,guler,32.004278,76.151266
2406,GSW,gursar shnewala,30.13892651,74.8861199
2407,HAPA,hapa,22.468974,70.11814
2408,GZN,new ghaziabad,28.674404,77.438008
2409,HPT,hospet jn,15.286807,76.38578
2410,HLZ,haldia,22.045284,88.06589
2411,HEM,himayatnagar,19.416709,77.868855
2412,HTD,hatundi,26.35427916,74.6445661
2413,HLAR,hole alur,15.81959,75.646461
2414,HPP,harpalpur,25.290501,79.335461
2415,GSL,godapiasal,22.530677,87.320806
2416,HLDR,haldaur,29.29008155,78.27506046
2417,GVD,gholvad,20.08688,72.737991
2418,HSA,hasimara,26.72689,89.347661
2419,GTT,gomta,21.873815,70.729702
2420,GTF,gumthal,28.484002,78.757645
2421,HSI,harsauli,27.864848,76.615189
2422,HRSR,harish nagar halt,23.469777,88.777989
2423,GSO,ghaso,29.531288,76.143369
2424,HNK,hanakere,12.565639,76.979837
2425,AII,ajmer jn,26.456612,74.637464
2426,HIL,hilsa,25.317354,85.277079
2427,GXG,geong,29.82235844,76.46639704
2428,HBN,haibargaon,26.355638,92.672506
2429,HLW,hirnawali,29.71012065,74.27241649
2430,HRT,harnaut,25.37176284,85.54072241
2431,HBF,hadobhangi halt,18.8219371,83.94176085
2432,HRF,hathras kila,27.5948763,78.05801799
2433,GRPA,garhpura,25.65472,86.209037
2434,HSR,hisar,29.152341,75.724305
2435,GTM,ghatampur,26.151304,80.174712
2436,GRMA,ghormara,24.442298,86.86392
2437,PCV,palakkodu,12.297418,78.072073
2438,HAH,hosa agrahara,12.57045962,76.36181943
2439,HPI,harapatti,25.881402,87.092628
2440,IDR,indi road,17.211289,75.919616
2441,HLDD,haldi road,29.039597,79.459679
2442,IZN,izzatnagar,28.388266,79.421171
2443,HSQ,husainpur,31.301125,75.320851
2444,HNM,hinautaramban,24.575192,80.943062
2445,HLX,hilara,24.951767,92.620511
2446,HYB,hyderabad deccan,17.393363,78.467377
2447,JCU,jaicholi,27.131193,77.397778
2448,HTK,hatkanagale,16.748424,74.422067
2449,HMT,himmatnagar,23.591655,72.960358
2450,JAM,jamnagar,22.493992,70.053879
2451,HGJ,harduaganj,27.99047562,78.12802585
2452,HMI,himmatana,30.458736,75.867119
2453,HRNG,harpur nag halt,26.386419,85.077136
2454,HW,haridwar jn,29.947787,78.154899
2455,IHP,inchhapuri,28.319499,76.7189807
2456,HWX,habaipur,25.871926,92.985863
2457,HMRR,hamarapur,18.81964,73.086161
2458,HIND,hind,29.53038883,77.36347438
2459,HTNL,hitnal,15.335637,76.291469
2460,HJL,hejjala,12.8482855,77.41841687
2461,JGNR,jogendranagar,23.812162,91.310464
2462,HVR,haveri,14.7943,75.410686
2463,JDL,jagdevwala,28.31085828,73.45574981
2464,HEI,heggere halt,13.341342,77.048296
2465,HHL,hirehali,13.28157594,77.18876395
2466,JDP,jadabpur,22.495442,88.374697
2467,JHD,jehanabad,25.224705,84.989964
2468,HRM,hadmadiya,20.934947,70.841154
2469,HDM,hirdamali,21.342807,80.197137
2470,JARI,jari,24.587316,72.061232
2471,HTW,hathua,26.36890188,84.34025274
2472,HLV,haliyuru,14.222474,76.336804
2473,BETI,bhetasi,22.421624,73.032237
2474,KMNR,kamalnagar,18.240644,77.178835
2475,JKL,jalal khali,23.347508,88.513628
2476,HPLE,hatpuraini,25.15582554,86.98506958
2477,JGN,jagraon,30.801197,75.472759
2478,HPA,hampapura,12.479685,76.394664
2479,IAM,mai halt,25.15663244,84.98781945
2480,JHDC,jehanabad court,25.20114348,84.98415623
2481,JOR,jalor,25.35418,72.63429
2482,JBP,jabalpur,23.164636,79.950919
2483,IRN,irgaon,23.421551,84.783251
2484,JHK,jethuke,30.288215,75.318381
2485,JNA,julana,29.120124,76.396508
2486,IDJ,idalhond,15.70792852,74.5181454
2487,IDL,indalvai,18.548665,78.244351
2488,JJR,jejuri,18.286557,74.171451
2489,JRBM,jiribam,24.79884918,93.12437581
2490,JRNA,jirania,23.827373,91.431986
2491,JCY,jind city,29.309693,76.317477
2492,JDNX,joginder nagar,31.988433,76.788887
2493,IGL,iringal,11.548117,75.608869
2494,AILM,ailam,29.27199471,77.29153494
2495,JONR,jeonara ph,22.467657,80.073534
2496,JAK,jakanur,15.845019,75.650291
2497,IBL,indrabil,23.445294,86.781647
2498,JOS,jogeshwari,19.136551,72.849066
2499,JDN,jagudan,23.521841,72.401649
2500,JGG,jangiganj,25.30531731,82.35067155
2501,JMNR,jamner,20.80642761,75.77482302
2502,JTG,jatinga,25.13258515,93.00795844
2503,JTP,jetpur,21.735313,70.615184
2504,JMRA,jamira,24.307199,92.527405
2505,JBB,jambur,21.032797,70.593046
2506,ITKY,itky,23.3522114,85.12709598
2507,JJN,jhunjhunun,28.10688406,75.39017865
2508,JBU,jabugam,22.28593,73.7605
2509,JTTN,jorhat town,26.750692,94.217106
2510,JBW,jhabelwali,30.510447,74.602033
2511,JSA,jasai,25.716785,71.24586
2512,IDAR,idar,23.835435,73.01088
2513,JLLO,jhilo,27.850784,75.890113
2514,HZR,hafizpur,28.671653,77.785833
2515,JK,jakolari,32.218706,75.545676
2516,JPO,jora alapur,26.344599,77.802358
2517,JPV,jamtara paraswara,23.091964,79.960351
2518,JRJ,jargaon,28.560472,78.768653
2519,JTRD,jath road,17.2166,75.110555
2520,KCB,kuslamb,18.274834,75.777193
2521,KCNR,kachnara road,23.829547,75.101751
2522,JWO,jawad road,24.557577,74.764389
2523,JYM,jai samand road,24.22064,73.86827
2524,KEG,karengi,28.346844,79.041353
2525,JSM,jaisalmer,26.91655,70.928239
2526,JID,jagi road,26.126114,92.197461
2527,JKN,jakhanian,25.740942,83.369563
2528,KEQ,kachhpura,23.168783,79.903128
2529,JRS,joravasan,20.729778,72.96576
2530,JLR,jetalsar jn,21.729374,70.57391
2531,JHT,junehta,22.78247,78.596143
2532,KB,khairatabad,27.521338,80.740844
2533,JIR,jira road,21.450312,71.345267
2534,JJT,jai jai wanti,29.16948,76.369265
2535,JKP,jharekapur,27.680642,80.728934
2536,JSB,yamuna south bank,25.902334,80.226651
2537,JPH,jhantipahari,23.353363,86.904491
2538,JNKR,janakinagar,25.881604,87.116949
2539,KAGR,kagangarh,29.83946,75.739115
2540,KFP,kukra khapa,21.825569,78.897525
2541,JYP,jeypore,18.896375,82.554679
2542,JKHI,jakhod khera,29.209394,75.57373
2543,KCO,kachhia bridge,27.944171,78.863805
2544,KAVI,kavi,22.47229105,88.39808403
2545,JNK,jhinkpani,22.42001063,85.77066198
2546,KAI,kairla,25.84743545,73.1955095
2547,JPM,jiyapuram,10.873546,78.606343
2548,JRG,jugpura,21.668795,86.912796
2549,JOH,juharpura,28.199319,74.84733
2550,JOK,jodhka,29.493382,75.218369
2551,JTDM,jatdumri halt,25.47449293,85.0950628
2552,VI,villianur,11.919269,79.757506
2553,JKS,jaksi,23.22230252,72.107648
2554,KBGH,karea kadambagachhi,22.705299,88.534887
2555,JRL,jharili,28.50653,76.374648
2556,JHWR,jhawar,32.002349,75.377777
2557,KAJ,kaliyaganj,25.6393,88.330404
2558,KBE,kurebhar,26.409469,82.111598
2559,KGM,kathgodam,29.266583,79.54633
2560,KDGI,kudgi,16.530215,75.811482
2561,KHHJ,khatkar kalan,31.166967,76.02555
2562,KDLG,kundalgarh,24.02828,73.81051
2563,KCF,kalchini,26.687507,89.447487
2564,JVA,javale,17.298963,75.157805
2565,JUA,jarauna,25.55713,82.399136
2566,JSP,jayasingpur,16.791339,74.551613
2567,KBI,kambrganvi,15.459597,74.875061
2568,KDMR,kodiyar mandir,21.739201,72.004602
2569,KIQ,khai phemeki,30.901617,74.551218
2570,JWP,jwalapur,29.928457,78.120775
2571,KBR,kabrai,25.38519122,80.0382403
2572,KCR,khonker,25.316453,77.578988
2573,KGW,kariganuru,15.251727,76.43343
2574,KBL,koppal,15.353868,76.143959
2575,KGI,kengeri,12.918047,77.48431
2576,KBU,kasu begu,30.856795,74.671641
2577,KGX,kanginhal,15.447817,75.719041
2578,KHAR,khar,19.069166,72.840078
2579,KILE,kandivli,19.204551,72.852098
2580,JTY,jethi,24.291967,72.507154
2581,JSD,jaisingder,25.755537,70.358859
2582,KKGT,kalkalighat,24.58042021,92.29527176
2583,BOMN,bommagundanakere,14.59167,76.68023
2584,KAY,karaimadai,11.238611,76.957617
2585,KKK,khakharia,21.653052,70.932064
2586,KALI,kaili,28.785394,77.75277
2587,KKAE,kaikala,22.83998676,88.09337895
2588,JTH,jhoktahal singh,30.80909,74.495544
2589,JRX,juriagaon,26.441079,92.644475
2590,KGKD,kang khurd,31.126338,75.213236
2591,KARH,kakraha rest house,27.998447,81.420529
2592,KLCR,katlicherra,24.453018,92.547042
2593,KHGR,kashinagar halt,21.90539421,88.20132346
2594,KCHV,kachchanvilai,8.579344,78.022519
2595,KDBM,khed brahma,24.029406,73.041259
2596,JTS,jatusana,28.331448,76.521104
2597,KHNM,kunda harnamganj,25.714175,81.509547
2598,KI,kondapalli,16.623242,80.546693
2599,KII,kille,11.43755,79.722552
2600,KLPG,kamalpurgram,23.166227,83.080298
2601,KFA,koparia,25.661041,86.59816
2602,KHDI,khanderi,22.361076,70.716676
2603,KHC,khorana,22.39349,70.829991
2604,KDU,kadambur,9.002019,77.863633
2605,KDN,kudatini,15.21516,76.763569
2606,KKB,karak bel,22.992315,79.341259
2607,KJG,karajgi,14.851426,75.407636
2608,KEB,karambeli,20.316435,72.901534
2609,KEZ,kelzar,19.98294,79.56394
2610,KEP,kelanpur,22.233139,73.277017
2611,KDHL,kundhela,22.227958,73.28142
2612,KESR,kesri singhpur,29.950589,73.61854
2613,KLMC,kalamboli,19.035625,73.114809
2614,KGQ,kasaragod,12.491175,74.987652
2615,KLRD,kali road,23.097473,72.577873
2616,KNGT,karnawas,28.130539,76.590073
2617,PSL,parisal,27.669476,76.615266
2618,AJE,anjar,23.1194723,70.0366109
2619,KHA,khaigaon,22.011786,76.481257
2620,KHLL,ketohalli,12.758926,77.335544
2621,KLNA,kolhana halt,24.810754,85.188728
2622,KJP,khojeepura,25.918097,76.851134
2623,KLKR,kalikapur,22.412606,88.47503
2624,KLW,kalwan halt,22.076525,88.256019
2625,KDRI,kendri,21.131542,81.729967
2626,KKNA,khunkhuna,27.277761,74.49286
2627,KNBR,kanaibazar,24.63874,92.326722
2628,KHRA,khachera,27.53075992,75.64891224
2629,KLOD,kelod,21.470222,78.891017
2630,KHTU,khatu,27.116118,74.331631
2631,KFV,kundara east,8.969608,76.691337
2632,KLZ,keolari,22.374838,79.90885
2633,KLE,kaithal,29.792735,76.397796
2634,KKNH,karukhirharnagar halt,25.891166,86.616491
2635,SLHP,sulah himachal pradesh,32.070953,76.475805
2636,KKZ,kottarakara,9.000279,76.765986
2637,KIY,kalayat,29.6794838,76.22818105
2638,KIJ,kuldiha,22.3331028,86.2766409
2639,KMRD,kalamb road,18.371892,76.04934
2640,KMC,kamareddi,18.32586,78.335858
2641,KLB,kiraoli,27.133898,77.785812
2642,KNVT,kinwat,19.618502,78.202435
2643,KJLU,khari jhalu,29.331864,78.218904
2644,KHV,karainthi,29.01382031,76.48178155
2645,KIU,kinana,29.227482,76.336659
2646,KLWN,kalwan,29.701333,75.952638
2647,KKP,kot kapura,30.578496,74.818173
2648,KLT,kulitalai,10.932727,78.420893
2649,KKET,kamrup khetri,26.12717846,92.08187667
2650,KM,kaleem,15.293341,74.188843
2651,KNP,khanapur,15.63793441,74.49975681
2652,PRSR,paharsar,28.76442995,75.41038357
2653,KMLI,kamli,23.863182,72.375949
2654,SHIV,shindawane,18.434555,74.163601
2655,KKW,kankavali,16.2587773,73.7198709
2656,KMQ,kumbla,12.590263,74.943503
2657,KLQ,kilikollur,8.918295266,76.632794
2658,KNDL,khandel,26.95294722,75.27987777
2659,KHRK,kharak,28.83755,76.308694
2660,KPKD,khapri kheda,21.279557,79.113667
2661,KOTI,koti,30.852821,76.994519
2662,KKTA,kollikhutaha,25.18966,86.987831
2663,KKRL,kakrala,30.367615,76.074534
2664,KJY,khurja city,28.252454,77.841161
2665,KQI,kalachand,25.339051,93.13312
2666,KPV,kashipur,29.204978,78.96071
2667,KNKT,kanakot,22.488122,70.876238
2668,KODI,kodi,19.710119,76.005253
2669,KNO,kundgol,15.258352,75.250168
2670,KTHU,kathua,32.397897,75.551922
2671,KTF,kot fatteh,30.120716,75.087931
2672,KRH,khairthal,27.79732442,76.64170412
2673,KODR,kodinar,20.797371,70.695807
2674,KQS,kailaras,26.30466145,77.62065939
2675,KUG,kusugali,15.392095,75.233643
2676,KSG,kishangarh,26.588968,74.855553
2677,KRJR,karjara,24.808297,85.151844
2678,KRTR,karota patri halt,25.15240866,86.03773708
2679,KOL,kolad,18.392294,73.223871
2680,KRMI,karmali,15.4902129,73.9246644
2681,KRMG,kumaramangalam,10.696433,78.724107
2682,KPQ,kannapuram,11.984076,75.31381
2683,KRHR,kharar,30.72629362,76.63604203
2684,KRJA,karanja,20.49182575,77.48152183
2685,KRON,karona halt,25.26339654,85.00541058
2686,KTGM,kayasthagram,24.721172,92.353216
2687,KNGR,kashinagar halt,18.85686445,83.87569621
2688,KRBO,karaboh,22.05458,79.262358
2689,KPA,kanchrapara,22.946024,88.451231
2690,KRXM,krishnamohan halt,22.330258,88.449759
2691,KRX,kurud,20.833165,81.696451
2692,KRDH,koradih,21.249152,79.101401
2693,KTPM,kotturpuram,13.013835,80.248209
2694,KRP,krishnapur,24.406331,88.256132
2695,KUTL,kuwanthal,25.498041,73.918994
2696,KRKN,karkend,23.765615,86.369799
2697,KTBR,kasturba nagar,13.005609,80.248086
2698,KNAD,kanad,21.64925104,71.92634027
2699,KRC,kiroda,26.991165,74.311248
2700,KRO,kurawan,22.191568,76.888706
2701,KSAE,kosai,19.63950239,78.33454615
2702,KTLA,katkola jn,21.85217992,69.88413571
2703,KRGA,kuranga,22.061244,69.171715
2704,KRCD,kharwa chanda,24.417763,73.794095
2705,VR,virar,19.454407,72.811737
2706,KTI,kanti,26.198944,85.285092
2707,KSU,kushtaur,23.430416,86.498336
2708,KTGD,koth gangad,22.62827495,72.30168871
2709,KTO,katora,23.31159271,82.71121878
2710,KSD,keshod,21.297662,70.252274
2711,KSA,khasa,31.610411,74.714584
2712,KQY,kharikatia,26.615923,94.248092
2713,KS,kheta sarai,25.96577458,82.68866362
2714,KTR,kothar,24.980982,73.123647
2715,KWDP,kakdwip,21.8796,88.193879
2716,NMT,namtiali,26.851588,94.619336
2717,KRKP,kyarkop,15.442249,74.967948
2718,KUD,kudachi,16.62608,74.858687
2719,KRG,koregaon,17.690976,74.147622
2720,KQK,kotikulam,12.423507,75.024008
2721,KTKR,kumtha khurd,18.42183894,77.00929615
2722,KTU,kuttippuram,10.845724,76.033397
2723,KRNI,krishnai,26.070884,90.682568
2724,KUHI,kuhi,21.007558,79.35072
2725,KTAL,kathalal,22.899659,72.986389
2726,KUTR,kulathur,10.57217515,78.79207688
2727,LAT,lathi,21.73935,71.386531
2728,KWF,katwa,23.639805,88.123575
2729,KYH,khairah,25.861013,84.760114
2730,KYP,kalyanpur,22.343456,88.414597
2731,KTNA,kathana,22.235721,72.752631
2732,KRUR,keeranur,10.576655,78.787292
2733,KTWS,kathuwas,28.13310677,76.34379414
2734,KRY,kadiri,14.114788,78.165591
2735,KUMB,kumarbagh,26.874522,84.51158
2736,LAK,lakho,25.41636,86.205004
2737,KVK,kavathe mahankl,17.007517,74.944911
2738,KXO,kudikadu,10.775636,79.241642
2739,LKPR,lakshmikantpur,22.110055,88.321958
2740,LAL,lushala,21.3918244,70.3262904
2741,KWJ,khojewala,31.359247,75.474956
2742,KXH,kapurthala,31.366846,75.382724
2743,LING,ling,25.29039182,87.3615835
2744,KZS,kuakhera halt,28.546471,78.766517
2745,KVE,kavalande,12.033304,76.799272
2746,KWM,kampur,26.16060113,92.65778727
2747,KZW,katar singhwala,30.15413,75.010844
2748,KZTW,kulitturai west,8.323734,77.209792
2749,LNH,lachhmangarh sikar,27.832586,75.034114
2750,KUTI,khumtai,26.626404,93.864273
2751,LDE,lokdhikhera,21.582533,78.855877
2752,KZC,kulukkalur,10.868287,76.239443
2753,LDM,ledarmer,25.055439,72.347019
2754,KYI,kalyani,22.969219,88.467499
2755,KUDN,kudni,29.77770882,75.8447012
2756,KXT,ketti,11.381409,76.736915
2757,LIR,lachmipur,27.25415,83.379037
2758,LIG,linga,21.963575,78.936403
2759,LDK,ladhuka,30.49849,74.119614
2760,KYBR,khairatiya bandh road,28.272292,81.081765
2761,LEDO,ledo,27.288435,95.725374
2762,LBO,latabor,20.789828,81.26577
2763,KYY,kariha,31.146278,76.068043
2764,KYS,kusumkasa,20.637273,81.087812
2765,KTYR,kottaiyur,10.112077,78.786317
2766,LGL,lalgola,24.421152,88.257513
2767,KVH,khambhel,23.610866,72.042973
2768,LKN,lakhminia,25.426072,86.309269
2769,LNP,langarpeth,17.084723,74.967125
2770,LMNR,lakshmibai nagar,22.742296,75.858526
2771,LHBK,lothal bhurki,22.55299,72.222393
2772,LPNR,lajpat nagar,28.57927,77.244136
2773,MCPK,chepauk,13.061372,80.28015
2774,LSR,lasur,19.926081,75.011489
2775,LNA,lamana,26.244934,74.46563
2776,LOG,lohgara,25.25045,81.73019
2777,DTRA,dantra,26.772569,75.149207
2778,LBTL,lebutala,22.666791,88.640107
2779,LTD,lathidad,22.090056,71.702802
2780,LLU,lalru,30.479756,76.7941
2781,LPJ,lalpur jam,22.19453758,69.95242026
2782,LTA,lamta,22.13903773,80.12442932
2783,LHA,lehra gaga,29.937832,75.810079
2784,RRME,ranchi road,23.665992,85.511603
2785,LKSH,lakshminarayanapuram,16.600703,81.592567
2786,LWR,alnavar jn,15.424244,74.738116
2787,LKZ,lakadiya,23.339664,70.586745
2788,LTR,lakhtar,22.873403,71.776727
2789,LPR,lilapur road,22.954447,71.862567
2790,LMO,liliya mota,21.540317,71.372863
2791,LMN,lachhmanpur,26.050472,81.257263
2792,LPN,laopani,26.20030765,92.59598917
2793,LKA,lanka,25.914426,92.958001
2794,MCPT,chintadripet,13.07406,80.274188
2795,LKG,lamsakhang,25.796536,93.046846
2796,LCT,langcholiet,25.75932294,93.30463568
2797,LPTA,longpatia,27.07973072,95.09533631
2798,LHL,lahoal,27.4525,94.999525
2799,MANU,manu,23.98819254,91.99893175
2800,MAK,mallikpur,22.396985,88.433315
2801,LKW,lakhewali,30.447834,74.341781
2802,LNO,lohna road,26.220882,86.229057
2803,LHW,loharwara,27.19839,75.67687
2804,LTK,lathikata,22.131808,84.894961
2805,LRI,lihuri halt,18.913242,83.849833
